user_id,project_id,status_id,open_person,open_date,assign_person,assign_date,resolve_person,resolve_date,resolution_description,close_person,close_date,support_type_id,remark,open_dow
266,2,4,391,26-Sep-20,391,26-Sep-20,391,26-Sep-20,AS1325C-A-OT-SD020KG/ Chickpea Yezin 11 20KG/ Item,385,26-Sep-20,3,PS Item Code Create,7
266,2,4,391,26-Sep-20,391,26-Sep-20,391,26-Sep-20,AS1325D-A-OT-SD020KG/ Chickpea Yezin 12 20KG/ Item,385,26-Sep-20,3,PS Item Code Create,7
48,2,4,391,26-Sep-20,391,26-Sep-20,391,26-Sep-20,402970/Hgnet Kyi Taung 18sc/5 cards/24.09.2020/Del,385,26-Sep-20,3,Awba product/Delivery wrong scan,7
68,1,4,386,26-Sep-20,386,26-Sep-20,386,26-Sep-20,Office Online Repair,385,26-Sep-20,1,Excel Cannot Open,7
306,1,4,386,26-Sep-20,386,26-Sep-20,386,26-Sep-20,Outlook change to Online Work and Re-upload,385,26-Sep-20,1,Outlook Mail Error,7
186,1,4,387,27-Sep-20,387,27-Sep-20,387,27-Sep-20,Outlook setup,385,27-Sep-20,1,Outlook error,1
308,1,4,385,27-Sep-20,385,27-Sep-20,385,27-Sep-20,Outlook Profile Setup,385,27-Sep-20,1,Outlook Profile error,1
210,1,4,386,28-Sep-20,386,28-Sep-20,386,28-Sep-20,Unicode Keyboard Change,385,28-Sep-20,1,Unicode Issue,2
371,1,4,387,28-Sep-20,387,28-Sep-20,387,28-Sep-20,Window Activated,385,28-Sep-20,1,Window Activate Failed,2
30,1,4,387,28-Sep-20,387,28-Sep-20,387,28-Sep-20,Office Crack,385,28-Sep-20,1,Office Activate Failed,2
372,1,4,387,28-Sep-20,387,28-Sep-20,387,28-Sep-20,Office & Window Crack,385,28-Sep-20,1,Office & Window Activation Failed,2
373,1,4,386,28-Sep-20,386,28-Sep-20,386,28-Sep-20,Add Unicode Font and Keyboard,385,28-Sep-20,1,Unicode Issue,2
374,1,4,387,28-Sep-20,387,28-Sep-20,387,28-Sep-20,Window Crack,385,28-Sep-20,1,Window Activate Failed,2
61,1,4,387,28-Sep-20,387,28-Sep-20,387,28-Sep-20,Myanmar Font Fixed,385,28-Sep-20,1,Myanmar Fonts Error,2
375,1,4,387,28-Sep-20,387,28-Sep-20,387,28-Sep-20,5 setup and Myanmar Fonts Setup,385,28-Sep-20,1,5 setup and Myanmar Font,2
353,1,4,387,28-Sep-20,387,28-Sep-20,387,28-Sep-20,Keyboard Fixed,385,28-Sep-20,2,Keyboard Error,2
87,5,4,389,28-Sep-20,389,28-Sep-20,389,28-Sep-20,Request 5 for new card,385,2-Oct-20,5,New Card Request,2
92,1,4,386,28-Sep-20,386,28-Sep-20,386,28-Sep-20,Support Wifi Error Solve Methods,385,28-Sep-20,6,Wifi Error,2
225,1,4,386,28-Sep-20,386,28-Sep-20,386,28-Sep-20,.email data add and Office Crack,385,28-Sep-20,1,.email data add and product activate fail,2
376,1,4,386,28-Sep-20,386,28-Sep-20,386,28-Sep-20,Office Crack,385,28-Sep-20,1,Outlook and Excel Cannot Use,2
377,1,4,387,29-Sep-20,387,29-Sep-20,387,29-Sep-20,Office and Window Activate Crack,385,29-Sep-20,1,Office and window Activate Failed,3
378,1,4,387,29-Sep-20,387,29-Sep-20,387,29-Sep-20,Scanner Setup,385,29-Sep-20,1,Scanner Setup,3
379,1,4,387,29-Sep-20,387,29-Sep-20,387,29-Sep-20,Microsoft Word Issue Fixed,385,29-Sep-20,1,Word Error,3
228,1,4,386,29-Sep-20,386,29-Sep-20,386,29-Sep-20,.com mail setup in PC and Teams InstallandSetup,385,29-Sep-20,1,.com mail setup in PC and Teams InstallandSetup,3
380,1,4,387,30-Sep-20,387,30-Sep-20,387,30-Sep-20,Viber Setup,385,30-Sep-20,1,Viber Setup,4
45,1,4,387,30-Sep-20,387,30-Sep-20,387,30-Sep-20,5 Issue Fixed,385,30-Sep-20,1,5 Issue ,4
381,1,4,386,30-Sep-20,386,30-Sep-20,386,30-Sep-20,Office Crack and Fixed,385,30-Sep-20,1,Excel cannot use,4
382,1,4,386,30-Sep-20,386,30-Sep-20,386,30-Sep-20,Office Full Repair,385,30-Sep-20,1,Excel cannot open,4
257,1,4,387,30-Sep-20,387,30-Sep-20,387,30-Sep-20,EY Client Portal,385,30-Sep-20,1,EY Client Portal,4
383,1,4,387,30-Sep-20,387,30-Sep-20,387,30-Sep-20,Laptop Hang error FIxed,385,30-Sep-20,1,Laptop Hang,4
225,1,4,386,30-Sep-20,386,30-Sep-20,386,30-Sep-20,Share User Manual and Guide,385,30-Sep-20,6,Outlook Error ,4
